	bin_name	genome_name	gene_callers_id	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index	COG20_FUNCTION_ACC	COG20_FUNCTION	Pfam_ACC	Pfam	KEGG_Module_ACC	KEGG_Module	KEGG_BRITE_ACC	KEGG_BRITE	COG20_PATHWAY_ACC	COG20_PATHWAY	COG20_CATEGORY_ACC	COG20_CAT_ACC	COG20_CATEGORY	KOfam_ACC	KOfam	KEGG_Class_ACC	KEGG_Class
GC_00001123	EVERYTHING	ASM215146v1	983	35	45	3	0	0.983108297	0.73848286	0.843415841	ND	ND	PF22487.1	Complement regulator-acquiring surface protein 2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001124	EVERYTHING	ASM2466215v1	1267	37	44	4	0	0.988772272	0.88522879	0.934140007	ND	ND	PF20155.4	Tape measure protein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001125	EVERYTHING	ASM215146v1	847	39	44	2	0	0.958567429	0.986665203	0.972413388	ND	ND	PF04404.17	ERF superfamily	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001126	EVERYTHING	ASM215146v1	995	29	43	2	0	0.993277768	1	0.996627549	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001127	EVERYTHING	ASM2466219v1	1029	40	43	2	0	0.926068593	0.944024912	0.934960546	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001128	EVERYTHING	ASM4079071v1	982	28	43	2	0	0.951852599	0.791961365	0.864576726	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001129	EVERYTHING	ASM2466219v1	1024	40	42	2	0	0.941971946	0.938827769	0.94039723	ND	ND	PF02414.20	Borrelia ORF-A	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001130	EVERYTHING	ASM2466215v1	1013	42	42	1	0	0.987844119	0.97514755	0.981454774	ND	ND	PF07094.16	Protein of unknown function (DUF1357)	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001131	EVERYTHING	ASM2466219v1	1026	40	42	2	0	0.973319383	0.983459958	0.978363395	ND	ND	PF01672.21	Putative plasmid partition protein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001132	EVERYTHING	ASM1913465v1	958	26	41	6	0	0.783209296	0.645386203	0.70764954	COG1002	"Type II restriction/modification system, endonuclease and methylase domains (YeeA) (PDB:5HR4)"	ND	ND	ND	ND	ND	ND	ND	ND	V	V	Defense mechanisms	ND	ND	ND	ND
GC_00001133	EVERYTHING	ASM2466215v1	1288	41	41	1	0	0.979682508	0.771640074	0.863304443	ND	ND	PF02890.19	Borrelia family of unknown function DUF226	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001134	EVERYTHING	ASM2466219v1	1027	38	41	2	0	0.980632586	0.91146477	0.944784423	ND	ND	PF04404.17	ERF superfamily	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001135	EVERYTHING	ASM1913465v1	864	39	40	2	0	0.963776964	1	0.981554404	COG0775	"Nucleoside phosphorylase/nucleosidase, includes 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase MtnN and futalosine hydrolase MqnB (MtnN) (PDB:1T8R) (PUBMED:18801996)"	ND	ND	ND	ND	ND	ND	COG0775	Menaquinone biosynthesis	F|H	F	Nucleotide transport and metabolism|Coenzyme transport and metabolism	ND	ND	ND	ND
GC_00001136	EVERYTHING	ASM336729v1	1113	32	40	2	0	0.97001569	0.721694667	0.827630034	COG0305	Replicative DNA helicase (DnaB) (PDB:1B79)	PF03796.20	DnaB-like helicase C terminal domain	ND	ND	ND	ND	ND	ND	L	L	"Replication, recombination and repair"	ND	ND	ND	ND
GC_00001137	EVERYTHING	ASM2466217v1	825	39	39	1	0	0.981781377	1	0.990806946	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001138	EVERYTHING	ASM215146v1	895	34	39	3	0	0.994396338	0.925708449	0.958823808	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001139	EVERYTHING	ASM2466219v1	1030	37	39	2	0	0.94579519	0.809003963	0.872067958	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001140	EVERYTHING	ASM1913465v1	1121	39	39	1	0	0.948579075	0.963773389	0.95611587	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001141	EVERYTHING	ASM2466215v1	1285	38	38	1	0	0.998335254	0.992753623	0.995536615	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001142	EVERYTHING	ASM215146v1	912	37	38	2	0	0.999532383	0.93914336	0.968397324	ND	ND	PF05714.16	Borrelia Bbcrasp-1 domain containing protein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001143	EVERYTHING	ASM1913465v1	830	38	38	1	0	0.986623743	1	0.993266839	COG2314	"Uncharacterized membrane protein YozV, TM2 domain, contains pTyr (TM2) (PUBMED:27148221)"	PF05154.21	TM2 domain	ND	ND	ND	ND	ND	ND	R	R	General function prediction only	ND	ND	ND	ND
GC_00001144	EVERYTHING	ASM1913465v1	829	38	38	1	0	0.908690619	0.954878155	0.93121202	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001145	EVERYTHING	UCT92H	1586	7	38	8	0	0.843675869	0.643996057	0.73043515	ND	ND	PF00921.22	Borrelia lipoprotein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001146	EVERYTHING	ASM336729v1	1117	35	37	2	0	0.98789264	0.975724091	0.981770661	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001147	EVERYTHING	ASM215146v1	898	34	37	2	0	0.990175807	0.928586098	0.958392479	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001148	EVERYTHING	ASM215146v1	965	37	37	1	0	0.986790442	0.952670184	0.96943018	ND	ND	PF03207.18	Borrelia outer surface protein D (OspD)	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001149	EVERYTHING	ASM2466215v1	1093	35	37	2	0	0.923216684	0.952329416	0.937547102	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001150	EVERYTHING	ASM2466215v1	1263	37	37	1	0	0.997793244	0.961616656	0.979370986	ND	ND	PF01672.21	Putative plasmid partition protein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001151	EVERYTHING	ASM2466215v1	1132	36	36	1	0	0.998348174	1	0.999173404	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001152	EVERYTHING	ASM215146v1	891	34	36	2	0	0.990532535	0.941838065	0.965571766	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001153	EVERYTHING	ASM4079076v1	852	26	36	3	0	0.940382299	0.675712991	0.786375086	ND	ND	PF04404.17	ERF superfamily	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001154	EVERYTHING	ASM2466215v1	1143	36	36	1	0	0.967949729	0.87806841	0.920820941	COG4889	Predicted helicase (PDB:5FFJ)	ND	ND	ND	ND	ND	ND	ND	ND	R	R	General function prediction only	ND	ND	ND	ND
GC_00001155	EVERYTHING	ASM1913465v1	1123	32	36	2	0	0.983922258	0.847425747	0.910587231	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001156	EVERYTHING	ASM1913465v1	952	26	36	3	0	0.97888879	0.840758377	0.904580806	ND	ND	PF05289.16	Borrelia hemolysin accessory protein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001157	EVERYTHING	ASM1913465v1	866	35	36	2	0	0.990878345	0.984693353	0.987776167	ND	ND	PF05714.16	Borrelia Bbcrasp-1 domain containing protein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001158	EVERYTHING	ASM2466219v1	821	23	35	2	0	1	1	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001159	EVERYTHING	ASM336729v1	1119	35	35	1	0	0.994164332	1	0.997073628	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001160	EVERYTHING	ASM2466219v1	1355	35	35	1	0	0.989357099	0.997559276	0.993441258	ND	ND	PF01672.21	Putative plasmid partition protein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001161	EVERYTHING	ASM215146v1	892	34	35	2	0	0.990603804	0.961031073	0.975593383	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001162	EVERYTHING	ASM2466219v1	1354	35	35	1	0	0.99145823	1	0.995710796	COG1192	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ (ParA) (PDB:6NOO)	PF13614.11	AAA domain	ND	ND	ko03036|ko04812	Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Other chromosome partitioning proteins|Cytoskeleton proteins>>>Prokaryotic cytoskeleton proteins>>>MinD / ParA class of bacterial cytoskeletal proteins	ND	ND	D|N	D	"Cell cycle control, cell division, chromosome partitioning|Cell motility"	K03496	chromosome partitioning protein	ND	ND
GC_00001163	EVERYTHING	ASM2466219v1	1352	35	35	1	0	0.971104174	0.999378747	0.985038604	ND	ND	PF02414.20	Borrelia ORF-A	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001164	EVERYTHING	ASM1913465v1	872	35	35	1	0	0.989426026	0.953173232	0.970961354	ND	ND	PF02890.19	Borrelia family of unknown function DUF226	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001165	EVERYTHING	ASM215148v1	1198	23	35	5	0	0.745350194	0.811124973	0.776847802	ND	ND	PF00921.22	Borrelia lipoprotein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001166	EVERYTHING	ASM215150v1	1180	25	35	2	0	0.725493394	0.682894807	0.703549875	ND	ND	PF04404.17	ERF superfamily	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001167	EVERYTHING	ASM215146v1	967	35	35	1	0	0.988579038	0.885386673	0.934141645	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001168	EVERYTHING	ASM215146v1	982	35	35	1	0	0.982752652	1	0.991301311	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001169	EVERYTHING	ASM215146v1	972	35	35	1	0	0.976002487	0.935304793	0.95522035	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001170	EVERYTHING	ASM2466215v1	1128	32	34	3	0	0.949717067	0.855176994	0.899971033	COG1002	"Type II restriction/modification system, endonuclease and methylase domains (YeeA) (PDB:5HR4)"	PF07669.16	Eco57I restriction-modification methylase	ND	ND	ko01000|ko02048	Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.72  site-specific DNA-methyltransferase (adenine-specific)|Prokaryotic defense system>>>Restriction and modification system (R-M system)>>>Type I R-M system	ND	ND	V	V	Defense mechanisms	K07317	adenine-specific DNA-methyltransferase [EC:2.1.1.72]	ND	ND
GC_00001171	EVERYTHING	ASM2466219v1	823	22	34	2	0	1	1	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001172	EVERYTHING	ASM215146v1	981	34	34	1	0	0.99417949	1	0.997081251	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001173	EVERYTHING	ASM2466217v1	828	34	34	1	0	0.996547756	1	0.998270893	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001174	EVERYTHING	ASM215146v1	1208	32	34	2	0	0.973211936	0.845541142	0.904895493	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001175	EVERYTHING	ASM215148v1	1224	20	34	2	0	1	0.994639287	0.99731244	ND	ND	PF02524.19	KID repeat	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001176	EVERYTHING	ASM1913465v1	987	33	34	2	0	0.961455919	0.979268791	0.970280608	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001177	EVERYTHING	ASM4079079v1	876	30	34	2	0	0.946161095	0.809018518	0.872231926	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001178	EVERYTHING	ASM2466215v1	817	25	34	2	0	0.998142416	0.799322268	0.887736451	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001179	EVERYTHING	ASM215146v1	862	33	33	1	0	0.973045118	0.820068155	0.890031128	COG1002	"Type II restriction/modification system, endonuclease and methylase domains (YeeA) (PDB:5HR4)"	ND	ND	ND	ND	ND	ND	ND	ND	V	V	Defense mechanisms	ND	ND	ND	ND
GC_00001180	EVERYTHING	ASM2466219v1	824	21	33	2	0	1	1	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001181	EVERYTHING	ASM2466219v1	822	21	33	2	0	1	1	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001182	EVERYTHING	ASM215148v1	862	33	33	1	0	0.988610796	0.886944805	0.935022357	ND	ND	PF06780.16	Erp protein C-terminus	ND	ND	ko02000	"Transporters>>>ABC transporters, prokaryotic type>>>ABC-2 type and other transporters>>>Gliding motility-associated transporter"	ND	ND	ND	ND	ND	K14822	rRNA-processing protein CGR1	ND	ND
GC_00001183	EVERYTHING	ASM215146v1	897	29	33	2	0	0.964252023	0.876756511	0.918425117	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001184	EVERYTHING	ASM215146v1	966	33	33	1	0	0.995265152	1	0.997626958	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001185	EVERYTHING	ASM215146v1	817	32	33	2	0	1	0.741102804	0.851302752	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001186	EVERYTHING	ASM215146v1	1220	33	33	1	0	0.992610591	0.976755251	0.984619096	ND	ND	PF06780.16	Erp protein C-terminus	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001187	EVERYTHING	ASM2466219v1	1353	33	33	1	0	0.992577087	1	0.996274717	ND	ND	PF02890.19	Borrelia family of unknown function DUF226	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001188	EVERYTHING	ASM2466217v1	994	32	33	2	0	0.976344129	1	0.98803049	ND	ND	PF02890.19	Borrelia family of unknown function DUF226	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001189	EVERYTHING	ASM2466217v1	996	32	33	2	0	0.977761281	1	0.98875561	ND	ND	PF01672.21	Putative plasmid partition protein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001190	EVERYTHING	ASM1913465v1	867	32	33	2	0	0.986807837	0.98750663	0.98715711	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001191	EVERYTHING	ASM2466217v1	993	32	33	2	0	0.968964165	1	0.984237481	ND	ND	PF02414.20	Borrelia ORF-A	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001192	EVERYTHING	ASM2466215v1	913	33	33	1	0	0.909565949	0.955968223	0.932189994	ND	ND	PF06780.16	Erp protein C-terminus	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001193	EVERYTHING	ASM2466217v1	995	32	33	2	0	0.993052942	0.986286205	0.989658007	COG1192	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ (ParA) (PDB:6NOO)	PF13614.11	AAA domain	ND	ND	ko03036|ko04812	Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Other chromosome partitioning proteins|Cytoskeleton proteins>>>Prokaryotic cytoskeleton proteins>>>MinD / ParA class of bacterial cytoskeletal proteins	ND	ND	D|N	D	"Cell cycle control, cell division, chromosome partitioning|Cell motility"	K03496	chromosome partitioning protein	ND	ND
GC_00001194	EVERYTHING	ASM1913465v1	863	31	32	2	0	1	1	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001195	EVERYTHING	ASM2466217v1	1404	31	32	2	0	0.993902895	0.985506572	0.989686926	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001196	EVERYTHING	ASM215146v1	1125	31	31	1	0	0.98075803	0.79289539	0.876877649	ND	ND	PF05714.16	Borrelia Bbcrasp-1 domain containing protein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001197	EVERYTHING	ASM215146v1	896	29	30	2	0	0.993756527	0.965026079	0.979180601	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001198	EVERYTHING	ASM215146v1	985	30	30	1	0	0.991053391	1	0.995506595	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001199	EVERYTHING	ASM215146v1	1165	28	30	2	0	0.982567936	0.912564326	0.946273212	ND	ND	PF01672.21	Putative plasmid partition protein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001200	EVERYTHING	ASM1913465v1	961	30	30	1	0	0.997394945	0.98405916	0.990682175	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001201	EVERYTHING	ASM215146v1	887	29	29	1	0	1	1	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001202	EVERYTHING	ASM2466219v1	1348	29	29	1	0	0.974207041	0.730475417	0.834917132	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001203	EVERYTHING	ASM215146v1	957	25	29	2	0	1	1	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001204	EVERYTHING	ASM215146v1	888	29	29	1	0	0.996374384	1	0.9981839	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001205	EVERYTHING	ASM215146v1	886	29	29	1	0	0.997850118	1	0.998923902	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001206	EVERYTHING	ASM215146v1	956	25	29	2	0	0.992844116	1	0.99640921	ND	ND	PF02471.22	Borrelia outer surface protein E	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001207	EVERYTHING	ASM215146v1	889	29	29	1	0	1	0.888843467	0.941151008	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001208	EVERYTHING	ASM2466215v1	1227	24	29	2	0	0.993604701	1	0.996792093	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001209	EVERYTHING	ASM215146v1	1229	28	29	2	0	0.9726326	0.900524078	0.935190404	ND	ND	PF01672.21	Putative plasmid partition protein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001210	EVERYTHING	ASM215146v1	1209	27	29	2	0	0.953720346	0.703580535	0.809773384	ND	ND	PF04404.17	ERF superfamily	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001211	EVERYTHING	ASM2466219v1	1172	28	29	2	0	0.990567027	1	0.995261163	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001212	EVERYTHING	ASM2466217v1	1040	25	28	2	0	0.979183497	0.892645288	0.933913979	ND	ND	PF02524.19	KID repeat	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001213	EVERYTHING	ASM215146v1	864	28	28	1	0	0.999260397	1	0.999630062	COG1002	"Type II restriction/modification system, endonuclease and methylase domains (YeeA) (PDB:5HR4)"	ND	ND	ND	ND	ND	ND	ND	ND	V	V	Defense mechanisms	ND	ND	ND	ND
GC_00001214	EVERYTHING	ASM2466219v1	1173	27	28	2	0	0.979407979	1	0.989596879	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001215	EVERYTHING	ASM215146v1	1231	28	28	1	0	0.978350475	1	0.98905678	ND	ND	PF02890.19	Borrelia family of unknown function DUF226	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001216	EVERYTHING	ASM215150v1	1181	22	28	3	0	0.826953285	0.643648705	0.723876908	ND	ND	PF04404.17	ERF superfamily	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001217	EVERYTHING	ASM1913465v1	862	27	28	2	0	0.987959811	0.807994368	0.888960278	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001218	EVERYTHING	ASM215146v1	1221	27	27	1	0	1	1	1	ND	ND	PF04867.17	Protein of unknown function (DUF643)	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001219	EVERYTHING	ASM2466217v1	937	25	27	2	0	0.997821815	1	0.99890972	ND	ND	PF22487.1	Complement regulator-acquiring surface protein 2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001220	EVERYTHING	ASM2466217v1	938	27	27	1	0	0.964613116	0.987812955	0.976075199	COG0675	Transposase (InsQ)	PF01385.24	Probable transposase	ND	ND	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair	ND	ND	X	X	"Mobilome: prophages, transposons"	K07496	putative transposase	ND	ND
GC_00001221	EVERYTHING	ASM215146v1	963	27	27	1	0	0.99900667	0.762397159	0.864810027	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001222	EVERYTHING	ASM2466219v1	1031	25	27	2	0	0.953811058	0.962856378	0.958312374	ND	ND	PF03978.18	Borrelia burgdorferi REV protein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001223	EVERYTHING	ASM215148v1	1245	23	26	2	0	0.947282636	0.744936427	0.834011811	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001224	EVERYTHING	ASM2466217v1	1045	26	26	1	0	1	1	1	ND	ND	PF03304.18	Mlp lipoprotein family	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001225	EVERYTHING	ASM2466217v1	1044	26	26	1	0	0.998549902	0.969058419	0.983583144	ND	ND	PF06780.16	Erp protein C-terminus	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001226	EVERYTHING	ASM2466217v1	998	26	26	1	0	0.996559985	1	0.998277029	ND	ND	PF05714.16	Borrelia Bbcrasp-1 domain containing protein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001227	EVERYTHING	ASM2466217v1	382	25	25	1	0	0.999087302	1	0.999543442	COG0690	Preprotein translocase subunit SecE (SecE) (PDB:5MG3) (PUBMED:29684280)	PF00584.25	SecE/Sec61-gamma subunits of protein translocation complex	ND	ND	ko00001|ko00001|ko00001|ko02044	"KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03060 Protein export [PATH:ko03060]|KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]|Secretion system>>>Sec (secretion) system>>>Prokaryotic Sec-SRP core components"	ND	ND	U	U	"Intracellular trafficking, secretion, and vesicular transport"	K03073	preprotein translocase subunit SecE	ND	ND
GC_00001228	EVERYTHING	ASM1913465v1	953	19	25	2	0	0.997356322	1	0.998676411	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001229	EVERYTHING	ASM2466219v1	1122	22	25	2	0	0.99467513	0.99241335	0.993542953	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001230	EVERYTHING	ASM1913465v1	783	24	24	1	0	1	1	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001231	EVERYTHING	ASM215148v1	1213	24	24	1	0	0.99962963	1	0.999814781	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001232	EVERYTHING	ASM215148v1	1205	24	24	1	0	0.985666984	0.73228534	0.84029047	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001233	EVERYTHING	ASM4079071v1	1094	24	24	1	0	0.949786831	0.977671736	0.963527575	ND	ND	PF07268.16	Exported protein precursor (EppA/BapA)	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001234	EVERYTHING	ASM4079079v1	870	24	24	1	0	0.991133228	0.813133726	0.893353229	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001235	EVERYTHING	ASM215146v1	1013	23	23	1	0	1	1	1	ND	ND	PF01441.24	Lipoprotein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00001236	EVERYTHING	ASM2466217v1	1161	23	23	1	0	0.909335192	0.976407947	0.941678736	ND	ND	PF01441.24	Lipoprotein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
